validation_fold,fraction,seed,station_code,source_fold
fold1_iberia,0.25,2,DENW079,fold4_alpine
fold1_iberia,0.25,2,DENW096,fold4_alpine
fold1_iberia,0.25,2,DENW116,fold4_alpine
fold1_iberia,0.25,2,DENW208,fold4_alpine
fold1_iberia,0.25,2,DENW212,fold4_alpine
fold1_iberia,0.25,2,DENW259,fold4_alpine
fold1_iberia,0.25,2,DENW356,fold4_alpine
fold1_iberia,0.25,2,DENW415,fold4_alpine
fold1_iberia,0.25,2,DERP009,fold4_alpine
fold1_iberia,0.25,2,DERP022,fold4_alpine
fold1_iberia,0.25,2,DERP045,fold4_alpine
fold1_iberia,0.25,2,DK0034A,fold5_north
fold1_iberia,0.25,2,DK0051A,fold5_north
fold1_iberia,0.25,2,FI00208,fold5_north
fold1_iberia,0.25,2,FI00280,fold5_north
fold1_iberia,0.25,2,FI00349,fold5_north
fold1_iberia,0.25,2,FI00721,fold5_north
fold1_iberia,0.25,2,FI00838,fold5_north
fold1_iberia,0.25,2,FI00972,fold5_north
fold1_iberia,0.25,2,FR01011,fold2_france
fold1_iberia,0.25,2,FR02008,fold2_france
fold1_iberia,0.25,2,FR02022,fold2_france
fold1_iberia,0.25,2,FR03006,fold2_france
fold1_iberia,0.25,2,FR03014,fold2_france
fold1_iberia,0.25,2,FR03029,fold2_france
fold1_iberia,0.25,2,FR03071,fold2_france
fold1_iberia,0.25,2,FR04031,fold2_france
fold1_iberia,0.25,2,FR04055,fold2_france
fold1_iberia,0.25,2,FR04058,fold2_france
fold1_iberia,0.25,2,FR04150,fold2_france
fold1_iberia,0.25,2,FR04156,fold2_france
fold1_iberia,0.25,2,FR04173,fold2_france
fold1_iberia,0.25,2,FR04329,fold2_france
fold1_iberia,0.25,2,FR07004,fold2_france
fold1_iberia,0.25,2,FR07052,fold2_france
fold1_iberia,0.25,2,FR09103,fold2_france
fold1_iberia,0.25,2,FR10132,fold2_france
fold1_iberia,0.25,2,FR12004,fold2_france
fold1_iberia,0.25,2,FR12042,fold2_france
fold1_iberia,0.25,2,FR14042,fold2_france
fold1_iberia,0.25,2,FR15038,fold2_france
fold1_iberia,0.25,2,FR18053,fold2_france
fold1_iberia,0.25,2,FR18057,fold2_france
fold1_iberia,0.25,2,FR19012,fold2_france
fold1_iberia,0.25,2,FR19020,fold2_france
fold1_iberia,0.25,2,FR19037,fold2_france
fold1_iberia,0.25,2,FR20017,fold2_france
fold1_iberia,0.25,2,FR21001,fold2_france
fold1_iberia,0.25,2,FR21038,fold2_france
fold1_iberia,0.25,2,FR22054,fold2_france
fold1_iberia,0.25,2,FR23068,fold2_france
fold1_iberia,0.25,2,FR23110,fold2_france
fold1_iberia,0.25,2,FR23178,fold2_france
fold1_iberia,0.25,2,FR23188,fold2_france
fold1_iberia,0.25,2,FR24039,fold2_france
fold1_iberia,0.25,2,FR25039,fold2_france
fold1_iberia,0.25,2,FR25051,fold2_france
fold1_iberia,0.25,2,FR26019,fold2_france
fold1_iberia,0.25,2,FR28022,fold2_france
fold1_iberia,0.25,2,FR28028,fold2_france
fold1_iberia,0.25,2,FR29424,fold2_france
fold1_iberia,0.25,2,FR31045,fold2_france
fold1_iberia,0.25,2,FR32002,fold2_france
fold1_iberia,0.25,2,FR32006,fold2_france
fold1_iberia,0.25,2,FR33211,fold2_france
fold1_iberia,0.25,2,FR33220,fold2_france
fold1_iberia,0.25,2,FR34024,fold2_france
fold1_iberia,0.25,2,FR34028,fold2_france
fold1_iberia,0.25,2,FR34046,fold2_france
fold1_iberia,0.25,2,FR35007,fold2_france
fold1_iberia,0.25,2,FR50225,fold2_france
fold1_iberia,0.25,2,FR82010,fold2_france
fold1_iberia,0.25,2,FR82040,fold2_france
fold1_iberia,0.25,2,FR82050,fold2_france
fold1_iberia,0.25,2,GR0030A,fold7_balkan_s
fold1_iberia,0.25,2,GR0047A,fold7_balkan_s
fold1_iberia,0.25,2,HR0005A,fold6_balkan_e
fold1_iberia,0.25,2,HR0011A,fold6_balkan_e
fold1_iberia,0.25,2,HU0029A,fold6_balkan_e
fold1_iberia,0.25,2,HU0056A,fold6_balkan_e
fold1_iberia,0.25,2,IE001LM,fold5_north
fold1_iberia,0.25,2,IE0030D,fold5_north
fold1_iberia,0.25,2,IE003AP,fold5_north
fold1_iberia,0.25,2,IE005DP,fold5_north
fold1_iberia,0.25,2,IE006AP,fold5_north
fold1_iberia,0.25,2,IE007DP,fold5_north
fold1_iberia,0.25,2,IE007GY,fold5_north
fold1_iberia,0.25,2,IE0098A,fold5_north
fold1_iberia,0.25,2,IE0110A,fold5_north
fold1_iberia,0.25,2,IE011CP,fold5_north
fold1_iberia,0.25,2,IE0131A,fold5_north
fold1_iberia,0.25,2,IE0140A,fold5_north
fold1_iberia,0.25,2,IE0142A,fold5_north
fold1_iberia,0.25,2,IS0002A,fold5_north
fold1_iberia,0.25,2,IS0025A,fold5_north
fold1_iberia,0.25,2,IS0046A,fold5_north
fold1_iberia,0.25,2,IT0459A,fold3_italy
fold1_iberia,0.25,2,IT0591A,fold3_italy
fold1_iberia,0.25,2,IT0861A,fold3_italy
fold1_iberia,0.25,2,IT0862A,fold3_italy
fold1_iberia,0.25,2,IT0863A,fold3_italy
fold1_iberia,0.25,2,IT0898A,fold3_italy
fold1_iberia,0.25,2,IT0903A,fold3_italy
fold1_iberia,0.25,2,IT0908A,fold3_italy
fold1_iberia,0.25,2,IT0945A,fold3_italy
fold1_iberia,0.25,2,IT0957A,fold3_italy
fold1_iberia,0.25,2,IT1043A,fold3_italy
fold1_iberia,0.25,2,IT1143A,fold3_italy
fold1_iberia,0.25,2,IT1159A,fold3_italy
fold1_iberia,0.25,2,IT1177A,fold3_italy
fold1_iberia,0.25,2,IT1215A,fold3_italy
fold1_iberia,0.25,2,IT1264A,fold3_italy
fold1_iberia,0.25,2,IT1269A,fold3_italy
fold1_iberia,0.25,2,IT1388A,fold3_italy
fold1_iberia,0.25,2,IT1488A,fold3_italy
fold1_iberia,0.25,2,IT1493A,fold3_italy
fold1_iberia,0.25,2,IT1504A,fold3_italy
fold1_iberia,0.25,2,IT1510A,fold3_italy
fold1_iberia,0.25,2,IT1529A,fold3_italy
fold1_iberia,0.25,2,IT1557A,fold3_italy
fold1_iberia,0.25,2,IT1560A,fold3_italy
fold1_iberia,0.25,2,IT1576A,fold3_italy
fold1_iberia,0.25,2,IT1590A,fold3_italy
fold1_iberia,0.25,2,IT1654A,fold3_italy
fold1_iberia,0.25,2,IT1681A,fold3_italy
fold1_iberia,0.25,2,IT1692A,fold3_italy
fold1_iberia,0.25,2,IT1698A,fold3_italy
fold1_iberia,0.25,2,IT1737A,fold3_italy
fold1_iberia,0.25,2,IT1739A,fold3_italy
fold1_iberia,0.25,2,IT1773A,fold3_italy
fold1_iberia,0.25,2,IT1801A,fold3_italy
fold1_iberia,0.25,2,IT1818A,fold3_italy
fold1_iberia,0.25,2,IT1822A,fold3_italy
fold1_iberia,0.25,2,IT1827A,fold3_italy
fold1_iberia,0.25,2,IT1871A,fold3_italy
fold1_iberia,0.25,2,IT1874A,fold3_italy
fold1_iberia,0.25,2,IT1876A,fold3_italy
fold1_iberia,0.25,2,IT1911A,fold3_italy
fold1_iberia,0.25,2,IT1918A,fold3_italy
fold1_iberia,0.25,2,IT1924A,fold3_italy
fold1_iberia,0.25,2,IT1927A,fold3_italy
fold1_iberia,0.25,2,IT1932A,fold3_italy
fold1_iberia,0.25,2,IT1975A,fold3_italy
fold1_iberia,0.25,2,IT1993A,fold3_italy
fold1_iberia,0.25,2,IT1996A,fold3_italy
fold1_iberia,0.25,2,IT2010A,fold3_italy
fold1_iberia,0.25,2,IT2013A,fold3_italy
fold1_iberia,0.25,2,IT2038A,fold3_italy
fold1_iberia,0.25,2,IT2066A,fold3_italy
fold1_iberia,0.25,2,IT2068A,fold3_italy
fold1_iberia,0.25,2,IT2113A,fold3_italy
fold1_iberia,0.25,2,IT2169A,fold3_italy
fold1_iberia,0.25,2,IT2201A,fold3_italy
fold1_iberia,0.25,2,IT2203A,fold3_italy
fold1_iberia,0.25,2,IT2210A,fold3_italy
fold1_iberia,0.25,2,IT2213A,fold3_italy
fold1_iberia,0.25,2,IT2218A,fold3_italy
fold1_iberia,0.25,2,IT2219A,fold3_italy
fold1_iberia,0.25,2,IT2233A,fold3_italy
fold1_iberia,0.25,2,IT2241A,fold3_italy
fold1_iberia,0.25,2,IT2270A,fold3_italy
fold1_iberia,0.25,2,IT2298A,fold3_italy
fold1_iberia,0.25,2,IT2302A,fold3_italy
fold1_iberia,0.25,2,IT2303A,fold3_italy
fold1_iberia,0.25,2,IT2325A,fold3_italy
fold1_iberia,0.25,2,IT2327A,fold3_italy
fold1_iberia,0.25,2,IT2336A,fold3_italy
fold1_iberia,0.25,2,IT2339A,fold3_italy
fold1_iberia,0.25,2,LT00042,fold5_north
fold1_iberia,0.25,2,LT00044,fold5_north
fold1_iberia,0.25,2,LU0101A,fold2_france
fold1_iberia,0.25,2,LU0105A,fold2_france
fold1_iberia,0.25,2,LU0109A,fold2_france
fold1_iberia,0.25,2,LV0029A,fold5_north
fold1_iberia,0.25,2,MK0034A,fold7_balkan_s
fold1_iberia,0.25,2,MK0037A,fold7_balkan_s
fold1_iberia,0.25,2,MK0044A,fold7_balkan_s
fold1_iberia,0.25,2,MK0048A,fold7_balkan_s
fold1_iberia,0.25,2,MK0050A,fold7_balkan_s
fold1_iberia,0.25,2,MK0054A,fold7_balkan_s
fold1_iberia,0.25,2,NL00007,fold2_france
fold1_iberia,0.25,2,NL00012,fold2_france
fold1_iberia,0.25,2,NL00017,fold2_france
fold1_iberia,0.25,2,NL00136,fold2_france
fold1_iberia,0.25,2,NL00230,fold2_france
fold1_iberia,0.25,2,NL00240,fold2_france
fold1_iberia,0.25,2,NL00247,fold2_france
fold1_iberia,0.25,2,NL00404,fold2_france
fold1_iberia,0.25,2,NL00553,fold2_france
fold1_iberia,0.25,2,NL00561,fold2_france
fold1_iberia,0.25,2,NL00641,fold2_france
fold1_iberia,0.25,2,NL00701,fold2_france
fold1_iberia,0.25,2,NL00703,fold2_france
fold1_iberia,0.25,2,NL00741,fold2_france
fold1_iberia,0.25,2,NL00821,fold2_france
fold1_iberia,0.25,2,NO0059A,fold5_north
fold1_iberia,0.25,2,NO0071A,fold5_north
fold1_iberia,0.25,2,NO0075A,fold5_north
fold1_iberia,0.25,2,NO0076A,fold5_north
fold1_iberia,0.25,2,NO0114A,fold5_north
fold1_iberia,0.25,2,NO0115A,fold5_north
fold1_iberia,0.25,2,NO0119A,fold5_north
fold1_iberia,0.25,2,NO0128A,fold5_north
fold1_iberia,0.25,2,NO0130A,fold5_north
fold1_iberia,0.25,2,NO0136A,fold5_north
fold1_iberia,0.25,2,NO0140A,fold5_north
fold1_iberia,0.25,2,NO0143A,fold5_north
fold1_iberia,0.25,2,PL0052A,fold8_poland
fold1_iberia,0.25,2,PL0077A,fold8_poland
fold1_iberia,0.25,2,PL0115A,fold8_poland
fold1_iberia,0.25,2,PL0129A,fold8_poland
fold1_iberia,0.25,2,PL0136A,fold8_poland
fold1_iberia,0.25,2,PL0144A,fold8_poland
fold1_iberia,0.25,2,PL0209A,fold8_poland
fold1_iberia,0.25,2,PL0276A,fold8_poland
fold1_iberia,0.25,2,PL0308A,fold8_poland
fold1_iberia,0.25,2,PL0492A,fold8_poland
fold1_iberia,0.25,2,PL0502A,fold8_poland
fold1_iberia,0.25,2,PL0507A,fold8_poland
fold1_iberia,0.25,2,PL0527A,fold8_poland
fold1_iberia,0.25,2,PL0535A,fold8_poland
fold1_iberia,0.25,2,PL0542A,fold8_poland
fold1_iberia,0.25,2,PL0549A,fold8_poland
fold1_iberia,0.25,2,PL0565A,fold8_poland
fold1_iberia,0.25,2,PL0681A,fold8_poland
fold1_iberia,0.25,2,PL0690A,fold8_poland
fold1_iberia,0.25,2,PL0702A,fold8_poland
fold1_iberia,0.25,2,PL0705A,fold8_poland
fold1_iberia,0.25,2,PL0712A,fold8_poland
fold1_iberia,0.25,2,PL0721A,fold8_poland
fold1_iberia,0.25,2,PL0739A,fold8_poland
fold1_iberia,0.25,2,PL0763A,fold8_poland
fold1_iberia,0.25,2,PL0764A,fold8_poland
fold1_iberia,0.25,2,PL0768A,fold8_poland
fold1_iberia,0.25,2,PL0769A,fold8_poland
fold1_iberia,0.25,2,PL0773A,fold8_poland
fold1_iberia,0.25,2,PL0783A,fold8_poland
fold1_iberia,0.25,2,PL0790A,fold8_poland
fold1_iberia,0.25,2,PL0800A,fold8_poland
fold1_iberia,0.25,2,PL0816A,fold8_poland
fold1_iberia,0.25,2,PL0828A,fold8_poland
fold1_iberia,0.25,2,PL0837A,fold8_poland
fold1_iberia,0.25,2,PL0839A,fold8_poland
fold1_iberia,0.25,2,PL0848A,fold8_poland
fold1_iberia,0.25,2,RO0065A,fold6_balkan_e
fold1_iberia,0.25,2,RO0072A,fold6_balkan_e
fold1_iberia,0.25,2,RO0092A,fold6_balkan_e
fold1_iberia,0.25,2,RO0142A,fold6_balkan_e
fold1_iberia,0.25,2,RO0176A,fold6_balkan_e
fold1_iberia,0.25,2,RO0205A,fold6_balkan_e
fold1_iberia,0.25,2,RO0219A,fold6_balkan_e
fold1_iberia,0.25,2,RO0223A,fold6_balkan_e
fold1_iberia,0.25,2,RO0229A,fold6_balkan_e
fold1_iberia,0.25,2,RO0230A,fold6_balkan_e
fold1_iberia,0.25,2,RO0234A,fold6_balkan_e
fold1_iberia,0.25,2,RO0241A,fold6_balkan_e
fold1_iberia,0.25,2,RO0247A,fold6_balkan_e
fold1_iberia,0.25,2,RO0248A,fold6_balkan_e
fold1_iberia,0.25,2,RO0255A,fold6_balkan_e
fold1_iberia,0.25,2,RO0263A,fold6_balkan_e
fold1_iberia,0.25,2,RS0029A,fold6_balkan_e
fold1_iberia,0.25,2,RS0032A,fold6_balkan_e
fold1_iberia,0.25,2,RS0050A,fold6_balkan_e
fold1_iberia,0.25,2,RS0051A,fold6_balkan_e
fold1_iberia,0.25,2,SE0001A,fold5_north
fold1_iberia,0.25,2,SE0005R,fold5_north
fold1_iberia,0.25,2,SE0071A,fold5_north
fold1_iberia,0.25,2,SE09569,fold5_north
fold1_iberia,0.25,2,SE157992,fold5_north
fold1_iberia,0.25,2,SE181002,fold5_north
fold1_iberia,0.25,2,SE181259,fold5_north
fold1_iberia,0.25,2,SE301113,fold5_north
fold1_iberia,0.25,2,SE313381,fold5_north
fold1_iberia,0.25,2,SE343956,fold5_north
fold1_iberia,0.25,2,SI0008R,fold6_balkan_e
fold1_iberia,0.25,2,SI0034A,fold6_balkan_e
fold1_iberia,0.25,2,SI0037A,fold6_balkan_e
fold1_iberia,0.25,2,SI0061A,fold6_balkan_e
fold1_iberia,0.25,2,SK0002A,fold8_poland
fold1_iberia,0.25,2,SK0004A,fold8_poland
fold1_iberia,0.25,2,SK0018A,fold8_poland
fold1_iberia,0.25,2,SK0020A,fold8_poland
fold1_iberia,0.25,2,SK0025A,fold8_poland
fold1_iberia,0.25,2,SK0027A,fold8_poland
fold1_iberia,0.25,2,SK0045A,fold8_poland
fold1_iberia,0.25,2,SK0070A,fold8_poland
fold1_iberia,0.25,2,SK0073A,fold8_poland
fold1_iberia,0.25,2,SK0074A,fold8_poland
fold1_iberia,0.25,2,SK0264A,fold8_poland
fold1_iberia,0.25,2,TR0011A,fold7_balkan_s
fold1_iberia,0.25,2,TR0038A,fold7_balkan_s
fold1_iberia,0.25,2,TR0039A,fold7_balkan_s
fold1_iberia,0.25,2,TR0049A,fold7_balkan_s
fold1_iberia,0.25,2,TR0053A,fold7_balkan_s
fold1_iberia,0.25,2,TR0057A,fold7_balkan_s
fold1_iberia,0.25,2,TR0070A,fold7_balkan_s
fold1_iberia,0.25,2,TR0115A,fold7_balkan_s
fold1_iberia,0.25,2,TR061941,fold7_balkan_s
fold1_iberia,0.25,2,TR160512,fold7_balkan_s
fold1_iberia,0.25,2,TR190321,fold7_balkan_s
fold1_iberia,0.25,2,TR220213,fold7_balkan_s
fold1_iberia,0.25,2,TR220341,fold7_balkan_s
fold1_iberia,0.25,2,TR260322,fold7_balkan_s
fold1_iberia,0.25,2,TR340841,fold7_balkan_s
fold1_iberia,0.25,2,TR343041,fold7_balkan_s
fold1_iberia,0.25,2,TR343131,fold7_balkan_s
fold1_iberia,0.25,2,TR370213,fold7_balkan_s
fold1_iberia,0.25,2,TR411322,fold7_balkan_s
fold1_iberia,0.25,2,TR430341,fold7_balkan_s
fold1_iberia,0.25,2,TR520341,fold7_balkan_s
fold1_iberia,0.25,2,TR580141,fold7_balkan_s
fold1_iberia,0.25,2,TR580231,fold7_balkan_s
fold1_iberia,0.25,2,TR590522,fold7_balkan_s
fold1_iberia,0.25,2,TR670322,fold7_balkan_s
fold1_iberia,0.25,2,TR680241,fold7_balkan_s
fold1_iberia,0.25,2,TR770313,fold7_balkan_s
fold1_iberia,0.25,2,TR780121,fold7_balkan_s
fold1_iberia,0.25,2,XK0001A,fold6_balkan_e
fold1_iberia,0.25,2,XK0003A,fold6_balkan_e
fold1_iberia,0.25,2,XK0012A,fold6_balkan_e
fold1_iberia,0.25,3,AT0PIL1,fold4_alpine
fold1_iberia,0.25,3,AT10003,fold4_alpine
fold1_iberia,0.25,3,AT30407,fold4_alpine
fold1_iberia,0.25,3,AT32301,fold4_alpine
fold1_iberia,0.25,3,AT4S108,fold4_alpine
fold1_iberia,0.25,3,AT4S125,fold4_alpine
fold1_iberia,0.25,3,AT4S156,fold4_alpine
fold1_iberia,0.25,3,AT4S173,fold4_alpine
fold1_iberia,0.25,3,AT4S406,fold4_alpine
fold1_iberia,0.25,3,AT4S409,fold4_alpine
fold1_iberia,0.25,3,AT4S431,fold4_alpine
fold1_iberia,0.25,3,AT51000,fold4_alpine
fold1_iberia,0.25,3,AT52300,fold4_alpine
fold1_iberia,0.25,3,AT60138,fold4_alpine
fold1_iberia,0.25,3,AT60164,fold4_alpine
fold1_iberia,0.25,3,AT60170,fold4_alpine
fold1_iberia,0.25,3,AT60173,fold4_alpine
fold1_iberia,0.25,3,AT90A23,fold4_alpine
fold1_iberia,0.25,3,AT90LOB,fold4_alpine
fold1_iberia,0.25,3,AT9SCHA,fold4_alpine
fold1_iberia,0.25,3,AT9STAD,fold4_alpine
fold1_iberia,0.25,3,BA0061A,fold6_balkan_e
fold1_iberia,0.25,3,BA0065A,fold6_balkan_e
fold1_iberia,0.25,3,BELHB23,fold2_france
fold1_iberia,0.25,3,BELRL01,fold2_france
fold1_iberia,0.25,3,BELSA04,fold2_france
fold1_iberia,0.25,3,BETM802,fold2_france
fold1_iberia,0.25,3,BETMK02,fold2_france
fold1_iberia,0.25,3,BETN012,fold2_france
fold1_iberia,0.25,3,BETN035,fold2_france
fold1_iberia,0.25,3,BETN043,fold2_france
fold1_iberia,0.25,3,BETN060,fold2_france
fold1_iberia,0.25,3,BETN067,fold2_france
fold1_iberia,0.25,3,BETN100,fold2_france
fold1_iberia,0.25,3,BETN132,fold2_france
fold1_iberia,0.25,3,BETR001,fold2_france
fold1_iberia,0.25,3,BETR223,fold2_france
fold1_iberia,0.25,3,BETR512,fold2_france
fold1_iberia,0.25,3,BETR710,fold2_france
fold1_iberia,0.25,3,BETR750,fold2_france
fold1_iberia,0.25,3,BETR818,fold2_france
fold1_iberia,0.25,3,BETR842,fold2_france
fold1_iberia,0.25,3,BETZD01,fold2_france
fold1_iberia,0.25,3,BG0046A,fold6_balkan_e
fold1_iberia,0.25,3,BG0050A,fold6_balkan_e
fold1_iberia,0.25,3,BG0053R,fold6_balkan_e
fold1_iberia,0.25,3,CH0005R,fold4_alpine
fold1_iberia,0.25,3,CH0008A,fold4_alpine
fold1_iberia,0.25,3,CH0010A,fold4_alpine
fold1_iberia,0.25,3,CH0011A,fold4_alpine
fold1_iberia,0.25,3,CH0033A,fold4_alpine
fold1_iberia,0.25,3,CZ0BBDN,fold8_poland
fold1_iberia,0.25,3,CZ0BBNI,fold8_poland
fold1_iberia,0.25,3,CZ0BBNY,fold8_poland
fold1_iberia,0.25,3,CZ0BBOM,fold8_poland
fold1_iberia,0.25,3,CZ0BHOD,fold8_poland
fold1_iberia,0.25,3,CZ0BZNO,fold8_poland
fold1_iberia,0.25,3,CZ0EMTP,fold8_poland
fold1_iberia,0.25,3,CZ0JJIZ,fold8_poland
fold1_iberia,0.25,3,CZ0KSOM,fold8_poland
fold1_iberia,0.25,3,CZ0LHVI,fold8_poland
fold1_iberia,0.25,3,CZ0MNMA,fold8_poland
fold1_iberia,0.25,3,CZ0MPHR,fold8_poland
fold1_iberia,0.25,3,CZ0PKUJ,fold8_poland
fold1_iberia,0.25,3,CZ0PPLA,fold8_poland
fold1_iberia,0.25,3,CZ0SKHO,fold8_poland
fold1_iberia,0.25,3,CZ0SMBO,fold8_poland
fold1_iberia,0.25,3,CZ0TOMH,fold8_poland
fold1_iberia,0.25,3,CZ0TOPD,fold8_poland
fold1_iberia,0.25,3,CZ0TRYC,fold8_poland
fold1_iberia,0.25,3,CZ0TSTD,fold8_poland
fold1_iberia,0.25,3,CZ0TTRK,fold8_poland
fold1_iberia,0.25,3,CZ0UDCM,fold8_poland
fold1_iberia,0.25,3,CZ0UDOK,fold8_poland
fold1_iberia,0.25,3,CZ0UULD,fold8_poland
fold1_iberia,0.25,3,CZ0UULK,fold8_poland
fold1_iberia,0.25,3,CZ0UVSL,fold8_poland
fold1_iberia,0.25,3,CZ0ZTNV,fold8_poland
fold1_iberia,0.25,3,CZ0ZZZS,fold8_poland
fold1_iberia,0.25,3,DEBW013,fold4_alpine
fold1_iberia,0.25,3,DEBW019,fold4_alpine
fold1_iberia,0.25,3,DEBW046,fold4_alpine
fold1_iberia,0.25,3,DEBW076,fold4_alpine
fold1_iberia,0.25,3,DEBW081,fold4_alpine
fold1_iberia,0.25,3,DEBW087,fold4_alpine
fold1_iberia,0.25,3,DEBW098,fold4_alpine
fold1_iberia,0.25,3,DEBW099,fold4_alpine
fold1_iberia,0.25,3,DEBW112,fold4_alpine
fold1_iberia,0.25,3,DEBW122,fold4_alpine
fold1_iberia,0.25,3,DEBY037,fold4_alpine
fold1_iberia,0.25,3,DEBY077,fold4_alpine
fold1_iberia,0.25,3,DEBY121,fold4_alpine
fold1_iberia,0.25,3,DEHE011,fold4_alpine
fold1_iberia,0.25,3,DEHE013,fold4_alpine
fold1_iberia,0.25,3,DEHE024,fold4_alpine
fold1_iberia,0.25,3,DEHE030,fold4_alpine
fold1_iberia,0.25,3,DEHE041,fold4_alpine
fold1_iberia,0.25,3,DEHE045,fold4_alpine
fold1_iberia,0.25,3,DEHE050,fold4_alpine
fold1_iberia,0.25,3,DEHE059,fold4_alpine
fold1_iberia,0.25,3,DEHE060,fold4_alpine
fold1_iberia,0.25,3,DEHE063,fold4_alpine
fold1_iberia,0.25,3,DENW010,fold4_alpine
fold1_iberia,0.25,3,DENW043,fold4_alpine
fold1_iberia,0.25,3,DENW053,fold4_alpine
fold1_iberia,0.25,3,DENW065,fold4_alpine
fold1_iberia,0.25,3,DENW067,fold4_alpine
fold1_iberia,0.25,3,DENW071,fold4_alpine
fold1_iberia,0.25,3,DENW074,fold4_alpine
fold1_iberia,0.25,3,DENW081,fold4_alpine
fold1_iberia,0.25,3,DENW095,fold4_alpine
fold1_iberia,0.25,3,DENW136,fold4_alpine
fold1_iberia,0.25,3,DENW247,fold4_alpine
fold1_iberia,0.25,3,DENW430,fold4_alpine
fold1_iberia,0.25,3,DERP009,fold4_alpine
fold1_iberia,0.25,3,DERP019,fold4_alpine
fold1_iberia,0.25,3,DK0034A,fold5_north
fold1_iberia,0.25,3,DK0056A,fold5_north
fold1_iberia,0.25,3,DK0059A,fold5_north
fold1_iberia,0.25,3,EE0018A,fold5_north
fold1_iberia,0.25,3,FI00208,fold5_north
fold1_iberia,0.25,3,FI00349,fold5_north
fold1_iberia,0.25,3,FI00356,fold5_north
fold1_iberia,0.25,3,FI00427,fold5_north
fold1_iberia,0.25,3,FI00564,fold5_north
fold1_iberia,0.25,3,FR01020,fold2_france
fold1_iberia,0.25,3,FR02009,fold2_france
fold1_iberia,0.25,3,FR02022,fold2_france
fold1_iberia,0.25,3,FR02041,fold2_france
fold1_iberia,0.25,3,FR03030,fold2_france
fold1_iberia,0.25,3,FR04031,fold2_france
fold1_iberia,0.25,3,FR04048,fold2_france
fold1_iberia,0.25,3,FR04058,fold2_france
fold1_iberia,0.25,3,FR04131,fold2_france
fold1_iberia,0.25,3,FR04329,fold2_france
fold1_iberia,0.25,3,FR05087,fold2_france
fold1_iberia,0.25,3,FR05089,fold2_france
fold1_iberia,0.25,3,FR05090,fold2_france
fold1_iberia,0.25,3,FR07004,fold2_france
fold1_iberia,0.25,3,FR07052,fold2_france
fold1_iberia,0.25,3,FR07059,fold2_france
fold1_iberia,0.25,3,FR08016,fold2_france
fold1_iberia,0.25,3,FR08614,fold2_france
fold1_iberia,0.25,3,FR09302,fold2_france
fold1_iberia,0.25,3,FR12004,fold2_france
fold1_iberia,0.25,3,FR12021,fold2_france
fold1_iberia,0.25,3,FR12030,fold2_france
fold1_iberia,0.25,3,FR12053,fold2_france
fold1_iberia,0.25,3,FR14012,fold2_france
fold1_iberia,0.25,3,FR14033,fold2_france
fold1_iberia,0.25,3,FR15043,fold2_france
fold1_iberia,0.25,3,FR18042,fold2_france
fold1_iberia,0.25,3,FR18057,fold2_france
fold1_iberia,0.25,3,FR18058,fold2_france
fold1_iberia,0.25,3,FR19002,fold2_france
fold1_iberia,0.25,3,FR19014,fold2_france
fold1_iberia,0.25,3,FR19082,fold2_france
fold1_iberia,0.25,3,FR20017,fold2_france
fold1_iberia,0.25,3,FR20062,fold2_france
fold1_iberia,0.25,3,FR23070,fold2_france
fold1_iberia,0.25,3,FR23152,fold2_france
fold1_iberia,0.25,3,FR23188,fold2_france
fold1_iberia,0.25,3,FR23239,fold2_france
fold1_iberia,0.25,3,FR23252,fold2_france
fold1_iberia,0.25,3,FR24018,fold2_france
fold1_iberia,0.25,3,FR24021,fold2_france
fold1_iberia,0.25,3,FR25036,fold2_france
fold1_iberia,0.25,3,FR25043,fold2_france
fold1_iberia,0.25,3,FR25051,fold2_france
fold1_iberia,0.25,3,FR27007,fold2_france
fold1_iberia,0.25,3,FR28028,fold2_france
fold1_iberia,0.25,3,FR30019,fold2_france
fold1_iberia,0.25,3,FR30036,fold2_france
fold1_iberia,0.25,3,FR31002,fold2_france
fold1_iberia,0.25,3,FR33101,fold2_france
fold1_iberia,0.25,3,FR33212,fold2_france
fold1_iberia,0.25,3,FR34066,fold2_france
fold1_iberia,0.25,3,FR35007,fold2_france
fold1_iberia,0.25,3,FR36019,fold2_france
fold1_iberia,0.25,3,FR41001,fold2_france
fold1_iberia,0.25,3,FR41024,fold2_france
fold1_iberia,0.25,3,FR50060,fold2_france
fold1_iberia,0.25,3,FR82010,fold2_france
fold1_iberia,0.25,3,GR0030A,fold7_balkan_s
fold1_iberia,0.25,3,GR0039A,fold7_balkan_s
fold1_iberia,0.25,3,GR0410A,fold7_balkan_s
fold1_iberia,0.25,3,GR0451A,fold7_balkan_s
fold1_iberia,0.25,3,HR0011A,fold6_balkan_e
fold1_iberia,0.25,3,HR0013A,fold6_balkan_e
fold1_iberia,0.25,3,HR0021A,fold6_balkan_e
fold1_iberia,0.25,3,HR0022A,fold6_balkan_e
fold1_iberia,0.25,3,HR0031A,fold6_balkan_e
fold1_iberia,0.25,3,HU0033A,fold6_balkan_e
fold1_iberia,0.25,3,HU0056A,fold6_balkan_e
fold1_iberia,0.25,3,HU0057A,fold6_balkan_e
fold1_iberia,0.25,3,IE002LH,fold5_north
fold1_iberia,0.25,3,IE0030D,fold5_north
fold1_iberia,0.25,3,IE004AP,fold5_north
